discounted_price,actual_price,discount_percentage,rating,rating_count,review_title,main_category,sub_category
2719.0,3945.0,31.0,3.7,13406.0,"Totally simple and good product,Good,Normal,Rice cooker is good,Excellent product,Gud product,Power,Good product",Home&Kitchen,Kitchen&HomeAppliances
1439.0,1999.0,28.0,4.8,53803.0,"Best Product,It’s expansive but it works well upto 800sqft area,Great product",Home&Kitchen,"Heating,Cooling&AirQuality"
2799.0,3499.0,20.0,4.5,546.0,"Bottom Lid should have provided,Good product... Compact.... Battery has less strength....,Easy to use, to carry and quality 👌,Good for smoothies..,Nice one,Worth it for a person living in PG.,Good,Ok for the Price. Not something perfect",Home&Kitchen,Kitchen&HomeAppliances
2088.0,5550.0,62.0,4.0,5292.0,"No Inlet and Outlet Pipe + Installation is Chargeable,Budget friendly & easy to use,GOOD FOR KITCHEN,Life long geyser is realy life long,Good Product,It is very small size but works very well.  It provides hot water in 2min which is amazing.,Value for money,Good geyser in price range, but little power hungry item",Home&Kitchen,"Heating,Cooling&AirQuality"
2399.0,4590.0,48.0,4.1,444.0,"Good heater, and delivery and installation was easy,Good but comes without Plug,Nice,Bestbest,Good,Good product,Ok,Good",Home&Kitchen,"Heating,Cooling&AirQuality"
308.0,499.0,38.0,3.9,4584.0,"OK Product.,Good & accurate,Not working inaccuracy,Ok for approximate weight estimation,Stopped working,Works just fine,but needs to be handled very carefully,Cheap qulity but accurate,Good Product",Home&Kitchen,Kitchen&HomeAppliances
2599.0,4400.0,41.0,4.1,14947.0,"Cute design,worth buying.,Not good for bathing bucket,I bought it recently. Only using it for 3 days . Its okay till now, heating properly.. Good product.,More useful for kitchen use,Good one,Good product,Nice product easy to install and easy to operate",Home&Kitchen,"Heating,Cooling&AirQuality"
479.0,1000.0,52.0,4.2,1559.0,"Nice,Nice buy,Good,Very nice,Good 😊,Value for money,Good,Get heat very fast but cold very fast",Home&Kitchen,Kitchen&HomeAppliances
245.0,299.0,18.0,4.1,1660.0,"Nice product,Removes the lightest of lint,Very good,Product is good but price is high,very very god product,Super,Good...,Amazing product",Home&Kitchen,Kitchen&HomeAppliances
179.0,799.0,78.0,3.5,132.0,"Cannot extract small hair and takes lot of time,It's okay,Quality is not so good,Nice low range idea,Can be used only on velvet type material,below average,Wow. The first pet hair remover that actually works.,It works are advertised",Home&Kitchen,Kitchen&HomeAppliances
3569.0,5190.0,31.0,4.3,28629.0,"They will charge you an additional ₹300/- for installation.,Good,yes,Er hardik trivedi,Noise problem due to magnets inside,Good,Easy to install like normal one,Ok 👍👍👍 ok",Home&Kitchen,"Heating,Cooling&AirQuality"
699.0,1345.0,48.0,3.9,8446.0,"Useful,Not value for money,कीमत के हिसाब से बेहतर वस्तु है,Good product,Average,Very Good,After sell service,Good",Home&Kitchen,Kitchen&HomeAppliances
2089.0,4000.0,48.0,4.2,11199.0,"Product is always good ,but service is not properly packaging also dammage box . focus on service,Easy to clean,V good,Good product,I love product Usha,Best,Good for bachelors,Good 👍",Home&Kitchen,Kitchen&HomeAppliances
2339.0,4000.0,42.0,3.8,1118.0,"Liked it,User friendly and effective,Not as per expected,Worth buying for cars which doesn't have inbuilt filter,It works really well...AX30MAX is what we all need..!!,Air purification is awesome,Excelent product for the Prize you pay,Dont expect much",Car&Motorbike,CarAccessories
784.0,1599.0,51.0,4.5,11.0,"👍,Good quality product and value for money. Recommend for buy,Average product,Good product at good price,Smelling like sumting smoking",Home&Kitchen,"Heating,Cooling&AirQuality"
5499.0,9999.0,45.0,3.8,4353.0,"Nice product,Value For Money and Easy to use,Good but creates noise,Average product,Good product,The product is good and easy to use,Good,Good Product",Home&Kitchen,Kitchen&HomeAppliances
899.0,1990.0,55.0,4.1,185.0,"Good product for this price...go for it,Nice,Very nice,Value for money,Electry consumption is high,Value for Money,Awesome.  Value for money , Writing after a week's use,Activa chalao thand bhagao",Home&Kitchen,"Heating,Cooling&AirQuality"
1695.0,1695.0,0.0,4.2,14290.0,"Heats up after less time of usage.,Its is fine,Excellent product,You can go for it.,Worth of money n stylish look,Good,HIGH SPEED VERY GOOD WORKING,Nice product",Home&Kitchen,Kitchen&HomeAppliances
499.0,940.0,47.0,4.1,3036.0,"No more time for heat .this is very awesome product,Light weight &easy to use,Ati Uttam,Awesome,Not upto the mark,essay to use value for mony,Always worst package, it was completely damaged,Good product",Home&Kitchen,Kitchen&HomeAppliances
2699.0,4700.0,43.0,4.2,1296.0,"Good👌,Good built quality,Quality Product under 3000,good price,Nice product,Good product,Exlent❤,Outlet is very slow",Home&Kitchen,"Heating,Cooling&AirQuality"
1448.0,2999.0,52.0,4.5,19.0,"Good product,Very Useful in winter,Good product,Good product must buy.,Best for kitchen,Apperance,Best product😚,Good working",Home&Kitchen,"Heating,Cooling&AirQuality"
79.0,79.0,0.0,4.0,97.0,"Good clips.,Second quality,Value for money.,Not bad,Good,Worth the price,Worth purchasing,Average",Home&Kitchen,Kitchen&HomeAppliances
6990.0,14290.0,51.0,4.4,1771.0,"Good product but attention needed in packing and shipping,Good Product,Installation Technician not good.,worth to money,Good Water Heater,Loved this…!!!!,Value for money,Good product",Home&Kitchen,"Heating,Cooling&AirQuality"
2698.0,3945.0,32.0,4.0,15034.0,"Product is Good but expensive on Amazon,The product is good.,Life is just 13 months only,,Useful product,Good induction stove,Light weight yet dependable cook top.,Good,Working fine and it's very easy to use",Home&Kitchen,Kitchen&HomeAppliances
3199.0,5999.0,47.0,4.0,3242.0,"Nice product,cleaning,Performance is okay for this cost,Serve the purpose,Value of money,Some damage in inside the product,It's good,Good",Home&Kitchen,Kitchen&HomeAppliances
1199.0,1950.0,39.0,3.9,2832.0,"The base unit is rather flimsy. could have been slightly thicker!!,Good,great,Good,Leaking issue,Pot external body gets heated, which is not expected.,Nice Product,Best Buy for Price of Rs 699",Home&Kitchen,Kitchen&HomeAppliances
1414.0,2799.0,49.0,4.0,1498.0,"Purchase 2, one receoved damaged,Good for chopping.,NICE PRODUCT,A very good product.Worth buying,It’s to early heating and wire smelling were is the service centre,Nice product worth it 👍🏻,The container is very flimsy.,Ritan and ripales",Home&Kitchen,Kitchen&HomeAppliances
999.0,1950.0,49.0,3.8,305.0,"Need to improve the outlook.,Scratch on product and noisy one,Excellent Product,good,Fabulous,Good item.,Very bad experience,Best market price",Home&Kitchen,Kitchen&HomeAppliances
5999.0,9999.0,40.0,4.2,1191.0,"Demo Required,Nice product,Blower function not working. But in product name they have written both suction and blower both,Good,Great,No support from Eureka forbes,Cleaning is no more a tougher thing.,Great Product and good demo.",Home&Kitchen,Kitchen&HomeAppliances
9970.0,12999.0,23.0,4.3,4049.0,"Degree of cleanliness of air achieved and the size of space covered,Excellent in every aspect,Very good,Love the control from the app,Purifier is good - but received a 'second hand' item,Works Well!,Good product 👍,Just works fine",Home&Kitchen,"Heating,Cooling&AirQuality"
698.0,699.0,0.0,4.2,3160.0,"Good,FITTING,Sealing of the product is faulty,5 Star ⭐,Best,Easy to install,Nice,Best filter",Home&Kitchen,Kitchen&HomeAppliances
2199.0,3190.0,31.0,4.3,9650.0,"Fan is making sound. Whom do i contact.,Speed,Good quality,nice product,Fan wise excellent but little pricey,When it comes to electric appliances Havells never disappoints.,Not satisfied because the product has got dents,Good performance",Home&Kitchen,"Heating,Cooling&AirQuality"
320.0,799.0,60.0,4.2,3846.0,"Good for the price,Good product,Good Deal,Defective,It is great to store laundry and looks good too. Good quality,Nice product.,Yes,Ok for the price, lacks structural support",Home&Kitchen,HomeStorage&Organization
298.0,499.0,40.0,4.4,290.0,"Nice product, a must have,It works like magic 💫💫,Useful and beneficial,Good,Good and useful,Easy to use,Go for it,Easy to use but expensive",Home&Kitchen,Kitchen&HomeAppliances
1199.0,1499.0,20.0,3.8,2206.0,"Worth it,Good for travelers,Nice,It works but you need to add quite alot of milk,Great product at this price range,Great product but just for smoothies,Full value for money,Don't compare it with really mixer",Home&Kitchen,Kitchen&HomeAppliances
1399.0,2660.0,47.0,4.1,9349.0,"💥,Considering the price range, it’s a good one,Worthy,Good products,Good,Good as brand,Ok Product,Value for money,",Home&Kitchen,"Heating,Cooling&AirQuality"
599.0,2799.0,79.0,3.9,578.0,"Easy to use. Does its job..,Easy to carry now,Doing the job right,Good product initially,Good product for kitchen use,Great item user friendly,Good enough,Good quality",Home&Kitchen,Kitchen&HomeAppliances
1499.0,1499.0,0.0,4.3,9331.0,"Value to buy,Best quality,Nothing,It's Good,Perfect for making toasts,Great product.,Working fine as expected,Excellent",Home&Kitchen,Kitchen&HomeAppliances
14400.0,59900.0,76.0,4.4,3837.0,"No visible change,Effective,Sensitivity, Simplicity and Support,Good product,Nice purifier,Minimal and Simple to use and great for people with allergies,Works well in Noida,Very easy to maintain",Home&Kitchen,"Heating,Cooling&AirQuality"
1699.0,1900.0,11.0,3.6,11456.0,"Nice,Overall satisfied with the product,Good,Nice products,Slow filteration,Fit for 2 people,Mini filter,I have received delivery yesterday only and found a manufacturing defect i.e. leakage from the top",Home&Kitchen,Kitchen&HomeAppliances
649.0,999.0,35.0,3.8,49.0,"Satisfied product 👍,it was without manufacturer's pakcaging.had a big bent on metal . did not return because needed.,Highly recommended.,Very good,Writing review after 2 seasons,Very bad product,Excellent,Best product",Home&Kitchen,"Heating,Cooling&AirQuality"
3249.0,6375.0,49.0,4.0,4978.0,"Good Product,Good,This product is most satisfying product on Amazon,Bajaj Nam hi Kafi hai,Bahut acchi,It does what it's meant for.....,The juicer is useless but blender/grinder/mixer is fine,Good",Home&Kitchen,Kitchen&HomeAppliances
199.0,499.0,60.0,4.1,1996.0,"Value for money,Nice product,Good,Product is dirty,Very usefull but small size.,Attractive!!,Best product,Superb comfort",Home&Kitchen,HomeStorage&Organization
1099.0,1899.0,42.0,4.3,1811.0,"Nice good,Easy to use,Good , however little costly,Good one,Its good.,Excellent egg boiler.,Product is so good bat the cabale length is short,Must buy",Home&Kitchen,Kitchen&HomeAppliances
664.0,1490.0,55.0,4.0,2198.0,"Good metal,Nice product,Good product at reasonable price.,Working fine even after 2 to 3 months of use.,Nicely working sine 1 week,Amazing product!!!,Nice product,Easy to use",Home&Kitchen,Kitchen&HomeAppliances
260.0,350.0,26.0,3.9,13127.0,"Value for money,Just worth it ....,verry usefull product,Not bad,Value for money,Decent product,Good product, but the quality is not so good, easily breakable,Good",Home&Kitchen,Kitchen&HomeAppliances
6499.0,8500.0,24.0,4.4,5865.0,"Working with some issues,Digital display faulty,Best in budget,Quick heating and good digital temperature display,Installation and Inlet Outlet Fees are 350+250,Good,Good performance,Geyser looks compact and easy to access",Home&Kitchen,"Heating,Cooling&AirQuality"
1484.0,2499.0,41.0,3.7,1067.0,"Very User friendly sewing machine for beginners,Easy to use,Good portable sewing machine,Good for starting light stitching and quick works. Easy peddal switch is convenient.. satisfactory,Overall its a best product at this price,Quite simple to use,ok product,Nice",Home&Kitchen,Kitchen&HomeAppliances
999.0,1560.0,36.0,3.6,4881.0,"Nice,Good product,Poor,its Good working this iron,Water comes out,Average,I collect damaged item so i return but not received or replacement,Not that good but ok at the price of 899.",Home&Kitchen,Kitchen&HomeAppliances
3299.0,6500.0,49.0,3.7,11217.0,"Compact and powerful but alot of plastic,Overall good,Good product.,Superb product,Effecient and affordable product,Wonderchef Mixer,Very helpful,Very Bad quality product",Home&Kitchen,Kitchen&HomeAppliances
259.0,999.0,74.0,4.0,43.0,"Nice frother,Nice product I like this product,Best,Very low power and quality,Good quality,Waste of money,Awesome,Satisfied purchase",Home&Kitchen,Kitchen&HomeAppliances
3249.0,7795.0,58.0,4.2,4664.0,"Superb,Quite efficient,Go for it,Very nice,Noisy but works good.,Powerful grinding,Satisfied for the time being.,Solid purchase",Home&Kitchen,Kitchen&HomeAppliances
4280.0,5995.0,29.0,3.8,2112.0,"Over Expensive product,Handy,better to buy normal iron box,Inefficient and time-consuming.,Water tank is too small,Wrinkle free and easy to handle,works very well,Just ok",Home&Kitchen,Kitchen&HomeAppliances
189.0,299.0,37.0,4.2,2737.0,"Bht hi achi hai aur usefull b..thanx amazon....mgr aap delivery charges khatam karen, plzzzzzzp.,Good quality products,Good quality product,Go for it,Extremely useful and great quality!,Good 👍,It is what is told quality is also very good,Value for money",Home&Kitchen,HomeStorage&Organization
1449.0,2349.0,38.0,3.9,9019.0,"little bit good,Not Bad,sleek,good,Good product,Nice fan,Simple but effective,अभी यूज करते हुए जड टाइम नहीं हुआ है",Home&Kitchen,"Heating,Cooling&AirQuality"
199.0,499.0,60.0,4.0,10234.0,"Good,Return value of money spent,Small size.,Good bag, bad straps,Diameter and Steadiness,Value for money,The quality of material and stitching is good, but it is not sturdy.,Good but a little costly for what it is.",Home&Kitchen,HomeStorage&Organization
474.0,1299.0,64.0,4.1,550.0,"Tools,Good product,Small yet powerful,Pretty good for the price,Good quality,More than price worthy,MUST BUY IT,Great product!",Home&Kitchen,Kitchen&HomeAppliances
279.0,499.0,44.0,4.8,28.0,"Oratech Best Coffee Frother,Great,My review about Oratech Coffee Frother for milk,Good product,Easy to use 👍,Good product,best product,Easy to use",Home&Kitchen,Kitchen&HomeAppliances
1999.0,4775.0,58.0,4.2,1353.0,"Nice product in this range,After 3 month of using ,,observed decorative ,less noise upto medium speed ,overall OK .,Best product,need to improve on noise,Good fan,Good,Noisy,Value for money spent",Home&Kitchen,"Heating,Cooling&AirQuality"
799.0,1230.0,35.0,4.1,2138.0,"Worth the money,It’s goog,Nice & Easy to use product,Not good,Wonder Product!,Good product,Right product at right price,Value for money",Home&Kitchen,Kitchen&HomeAppliances
949.0,1999.0,53.0,4.0,1679.0,"Nice,👍,Very easy and useful, but too expensive compared to remaining company products,Grt,reviews,Good product.,Very Handy product,Warranty registration needs to be user friendly",Home&Kitchen,Kitchen&HomeAppliances
3657.66,5156.0,29.0,3.9,12837.0,"Good,Good product,Good,Good one from a renowned brand!!,Working fine..,Excellent to go for this Product,Product super,Nice product 👍",Home&Kitchen,Kitchen&HomeAppliances
1699.0,1999.0,15.0,4.1,8873.0,"Excellent OTG and even excellent price range👌👌👍👍👍,Good product,Very Good Product at its Price Range,Great to use and makes tasty food,Awesome,Packaging was good, received the product at the right time.,Value for money,Worth",Home&Kitchen,Kitchen&HomeAppliances
1849.0,2095.0,12.0,4.3,7681.0,"Does the stated purpose,Good,Good,Steam Iron,Light weight and easy to use iron,Functional & hard to Use,Overall a good product,Using it for a month. So far it is working well.",Home&Kitchen,Kitchen&HomeAppliances
12499.0,19825.0,37.0,4.1,322.0,"Good heater but digital temperature display is missed,Use intelligently for maximum outcome,Good product,13 fin oil heater has only 11 fins, wrongly advertised to fool public,Excellent product,Wonderful Product thandi me Garmi ka Ehsaas,Very nice,Nice product",Home&Kitchen,"Heating,Cooling&AirQuality"
1099.0,1920.0,43.0,4.2,9772.0,"Good one,Punchuality,Good product,Good quality,పర్వాలేదు,perfect for use,Good,👍",Home&Kitchen,Kitchen&HomeAppliances
8199.0,16000.0,49.0,3.9,18497.0,"Decent product.,Aquasure from Aquaguard is a good product. I liked this product.,Product is good but the service is worst till i experienced  .,Poor service,MVP,Good,Ok,Nice product",Home&Kitchen,Kitchen&HomeAppliances
499.0,2199.0,77.0,3.7,53.0,"Don't buy this,Good product in this price range..,Good one,DO NOT BUY THIS PRODUCT,Great 👌👍,Such a beautiful product,Fantastic,Useless product. Poor quality material used. Could not give satisfaction of a singal Rupee.",Home&Kitchen,Kitchen&HomeAppliances
6999.0,14999.0,53.0,4.1,1728.0,"Good,Nice,Good product 👌,Get's the job done.,Kent 16068 Zoom vacuum cleaner is very good to use and easy to clean and charge as well.,Less durable,Preety easy to use,Awesome product",Home&Kitchen,Kitchen&HomeAppliances
1595.0,1799.0,11.0,4.0,2877.0,"Have bought 5 different sealing machines online by far this is the best,Hi,Good Value for money,Suited well for my purpose,Good,Great product. Made in india.really like it,Easy to use and economical,Very good",Home&Kitchen,Kitchen&HomeAppliances
1049.0,1950.0,46.0,3.8,250.0,"Good,Seems to be good,Good,Fake replacement.they didn't come to receive the product.with out replacement.,Nice,Product is pretty good quality but taflon coating is not durable,It's work worthy,Amazing and good quality",Home&Kitchen,Kitchen&HomeAppliances
1182.0,2995.0,61.0,4.2,5178.0,"An affordable electric kettle with stylish look,Elegant looks, glass finish awesome, starts heating quickly,Great product,After three months it stopped working,Not a quality product and bogus customer service,Ok ok,Switch to Inalsa after Borosil,Fantastic kettle, makes life so easy and convenient.",Home&Kitchen,Kitchen&HomeAppliances
499.0,999.0,50.0,4.6,79.0,"Superb,Very helpful and great quality,Exactly what it says on the tin,A must product for pet parents,Must purchase if u have pet...,Totally worth it,Good product,Easy to use and usefull prody",Home&Kitchen,Kitchen&HomeAppliances
8799.0,11995.0,27.0,4.1,4157.0,"Good Performing Air Purifier at a Decent Price,Value for money,Nothing earth shaking about this product!,It is good,Great product.,The product is working nicely and worth buying product.,Writing after 1.5 years pros cons solution and trics do read my reviews and vote,Works but no use",Home&Kitchen,"Heating,Cooling&AirQuality"
1529.0,2999.0,49.0,3.3,29.0,"Very beautiful heater but costly and less useful,Decent with some flaws,Good product.... Easy to handle...,I won't recommend it!!,Value for Money Product,Good Product,Low quality heater,Everything as per the description.",Home&Kitchen,"Heating,Cooling&AirQuality"
1199.0,1690.0,29.0,4.2,4580.0,"Nice,Heavy weight and good product.,Value for money,Looks good one but returned,I like it and good product,Super build quality,Nothing,Best iron box",Home&Kitchen,Kitchen&HomeAppliances
1052.0,1790.0,41.0,4.3,1404.0,"Very easy and handy to use,Good to have for boiled eggs.,Superb,Effortless,Wanderful,Good,Not good,Can consider for purchase",Home&Kitchen,Kitchen&HomeAppliances
6499.0,8995.0,28.0,4.3,2810.0,"Beyond expected,Good,Perfect Juicer - Very User Friendly in usage,User friendly and convenient to use for fresh juice,Excellent Little Juicer! Fast and Easy to Clean. Produces Very Good Quality Juice,Premium juicer,Good however...,Most effective and convinient juicer i Ever had",Home&Kitchen,Kitchen&HomeAppliances
239.0,239.0,0.0,4.3,7.0,"Good quality scale but I got defective piece,Nice product....,Product is very good 👍,About product,Must buy,Great device for kitchen",Home&Kitchen,Kitchen&HomeAppliances
699.0,1599.0,56.0,4.7,1729.0,"Nice product,Not as effective as claimed, just an average product..,Good Product,bribing people for 5 star rating,Most worst machine i have ever seen,Just wow",Home&Kitchen,Kitchen&HomeAppliances
2599.0,4290.0,39.0,4.4,2116.0,"Good product  but has a misleading information about warranty,Value for money,4.5 ⭐ Small and Sturdy blender and versatile,Perfect for every kitchen,Awesome Product,Nice Product,Very nice blender,Worst product and service",Home&Kitchen,Kitchen&HomeAppliances
1547.0,2890.0,46.0,3.9,463.0,"Not impressed with the purchase,👍,Good project,Gets small clean up jobs done efficiently,Does the job,Works okay,Warranty Card not found inside the Box.,Succetion time could be on the higher side",Home&Kitchen,Kitchen&HomeAppliances
499.0,1299.0,62.0,4.7,54.0,"Little kitchen helper,An amazing product,Very good product nice to use,Handy gadget!,Easy to use and carry Great product 👌,Best product,Light weight,Will definitely save your time....",Home&Kitchen,Kitchen&HomeAppliances
510.0,640.0,20.0,4.1,7229.0,"Good water heater,Good quality,Good products,Good,Good,Good product,Good product,Brand value",Home&Kitchen,"Heating,Cooling&AirQuality"
1899.0,3790.0,50.0,3.8,3842.0,"Value for money,Goods,Pipe is not dilevered with gysure,Product is good but warranty service follow up is hectic & customer care service is pathetic,Good cooling, Fit finish not up to mark.,Value for money,good one for small town , high wattage  creating problem in metro apartment,Working Good",Home&Kitchen,"Heating,Cooling&AirQuality"
2599.0,4560.0,43.0,4.4,646.0,"Good product,Excellent product,Good pruduct as of now.. 👍,Best product,Happy with the product,Compact product,Must buy item.,Havell’s Instant Geyser",Home&Kitchen,"Heating,Cooling&AirQuality"
1199.0,3500.0,66.0,4.3,1802.0,"Easy to use, works really well.,Good experience so far,Good,Handy product,Looks great..,convenient and efficient to use,Time saving and effective.,Good",Home&Kitchen,Kitchen&HomeAppliances
999.0,2600.0,62.0,3.4,252.0,"Current issue in output water,Value for money,Great Product for Kitchen,Bakara product please don't purches,Awesomee,It can be hanged any where it is a portable  water geser.,very bad product not ,work even 3 months, as well as seller is not supporting in warranty,Good equipment",Home&Kitchen,"Heating,Cooling&AirQuality"
1999.0,3300.0,39.0,4.2,780.0,"So far so good,Good,Good quality product,Fully satisfied.,Product Is Nice ,And Easy To Use,poor longevity,A good induction cook top,Good.",Home&Kitchen,Kitchen&HomeAppliances
210.0,699.0,70.0,3.7,74.0,"A little weak but over all good,Value for money!,Not working,Nyc product,Good,Average quality product,Very good product,Affordable",Home&Kitchen,Kitchen&HomeAppliances
14499.0,23559.0,38.0,4.3,2026.0,"Good choice,No noise and all clean air. Very effective and the family noticed an improvement right away,Good product and easy to install,Go for it!!,Happy to use,How can I contact the manufacturer,Good,Excellent product",Home&Kitchen,"Heating,Cooling&AirQuality"
950.0,1599.0,41.0,4.3,5911.0,"I would have given it 5 stars.. but..,Quality product,Good product,Good,Good capacity but looks a bit cheap,Medium size,Affordable,Basket is good, problem is with the lid.",Home&Kitchen,HomeStorage&Organization
7199.0,9995.0,28.0,4.4,1964.0,"Not for people who prefer taste over health.,Good product use easy,Not for big families,Good Purchase,Definitely a buy,ONE OF THE BEST BUY EVER....,Cooking awesome...,Sleek and elegant.",Home&Kitchen,Kitchen&HomeAppliances
2439.0,2545.0,4.0,4.1,25.0,"Good product and budget price,I purchased this product from shop for Rs 1650 including everything so why to buy from Amazon,Worst product",Home&Kitchen,"Heating,Cooling&AirQuality"
7799.0,8995.0,13.0,4.0,3160.0,"Takes space and not convenient if in a hurry,Not useful for Cotton, Linen and thick materiel fabrics,Received broken,Only for lighter fabric,There is a learning curve, it may take 2 people to do it,It looks like an imitation product , pieces don’t match properly and some look very weak,Excellent product and received in good condition,Not great",Home&Kitchen,Kitchen&HomeAppliances
1599.0,1999.0,20.0,4.4,1558.0,"Very easy to chop veggies in a very short time,Super clean chopper,Nice product,Mom lives it!,“ LOSING A BATTLE”. Because of  a shoe nail.,Very good chopper,Wow what a beautiful product for cutting onions n other veggies . Why did i delay for so long,I like it",Home&Kitchen,Kitchen&HomeAppliances
2899.0,5500.0,47.0,3.8,8958.0,"Handy and consumes so less space unlike other mixer grinder,THIRD CLASS PRODUCT,Not satisfactory,It is a wonderful  product,Super,n,Handy,One jar not working",Home&Kitchen,Kitchen&HomeAppliances
9799.0,12150.0,19.0,4.3,13251.0,"Good machine,Machine is very easy to use after watching the tutorial video,Good product but.....,Costly product only,Superb quality and handling,Usha janom super sewing machine,Worth to buy this,Didn't get warranty card and fabric is not moving",Home&Kitchen,Kitchen&HomeAppliances
3299.0,4995.0,34.0,3.8,1393.0,"Good product but not very useful.,Just OK,Good,Good for crepe fabric dresses & delicate clothing items,Here iam sharing my usage experience this garment steamer very handy to use I used it for 25 day's,Nice product,Awsome,Highly Recommended",Home&Kitchen,Kitchen&HomeAppliances
669.0,1499.0,55.0,2.3,13.0,"Nice product i recommend to buy,Do not buy!! Defective product,Wast of money,Very very bad portable,Waste of money its not working properly",Home&Kitchen,Kitchen&HomeAppliances
5890.0,7506.0,22.0,4.5,7241.0,"Need be careful,Excellent Product,Awesome Juicer with few issues,Best juicer ever , very strong and hard motor ,,Best mixer in India,Bang for the buck,Good product easy to use.,Best Juicer",Home&Kitchen,Kitchen&HomeAppliances
9199.0,18000.0,49.0,4.0,16020.0,"VALUE FOR MONEY PRODUCT WITH WORST AFTER SALES SERVICE FROM EUREKA FORBES!,Water Taste and TDS level and Filter age,Good product but not good service after installation,Excellent Product for its price,Good product | Eureka Forbes took time for installation,Water wastage is ~220%.,Great product this RO purifier,Awesome product",Home&Kitchen,Kitchen&HomeAppliances
351.0,1099.0,68.0,3.7,1470.0,"does it's job,Good,Chala bagundhe,Bottom is very thin woven and they provided carton for bottom,Good thing...,Not bad,Nice product,Good",Home&Kitchen,HomeStorage&Organization
899.0,1900.0,53.0,4.0,3663.0,"Design Optimised for Functionality, Durability & Battery life!,Nice,**HIGHLY PRECISE IN MEASURING**ACCU GAUGE SENSORS**CONVERTS UNIT AFTER MEASURING ALSO**HAS TARE, AUTO-OFF, OVERLOAD INDICATOR**,It worked good for one year. Now only grams are shown.litres option is not operated.",Health&PersonalCare,HomeMedicalSupplies&Equipment
1349.0,1850.0,27.0,4.4,638.0,"Good,Kind of too big.,Efficient one,good quality appliance,Nice product,Sturdy, well made,Fantastic product, I'm using it from last 10 days and it is working good. Value for money.,Quality product",Home&Kitchen,Kitchen&HomeAppliances
6236.0,9999.0,38.0,4.1,3552.0,"Value for money,Nice product, comfortable to use.,nice one,Good product with some areas of improvement.,Good and easy to use.,Best Vaccum cleaner in this range,Best vacuum cleaner for house hold use,Nice",Home&Kitchen,Kitchen&HomeAppliances
2742.0,3995.0,31.0,4.4,11148.0,"Heats up,I just bought this product and my review based on my previous purchases are my in laws home,Easy to use,Nicee,Good product,Nice product..,Very Easy to use,Powerful Blender with 3in1 attachments",Home&Kitchen,Kitchen&HomeAppliances
721.0,1499.0,52.0,3.1,2449.0,"Easy to keep and use,Good for quick fixes,Average product,It's a good Machine,Ok,Make it some more easier,Not so easy,It was a perfect tool for beginners",Home&Kitchen,Kitchen&HomeAppliances
2903.0,3295.0,12.0,4.3,2299.0,"Steam irom,Good,Value for money,Amazing product😁😁,Very nice product.,Good product,Good product,It comes with 16Amps Plug",Home&Kitchen,Kitchen&HomeAppliances
1656.0,2695.0,39.0,4.4,6027.0,"A must have addition to the kitchen.,Easy to use,Superb,Fast and sharp blades...quick work,Good product,Quality of motor is good, just doubt on jar, it's not so much strong,Inalsa Bullet Chopper,Very handy and good chopper",Home&Kitchen,Kitchen&HomeAppliances
1399.0,2290.0,39.0,4.4,461.0,"Over all good,Good product, but power switch,Good product,Quality product by Borosil!,Awesome 👌,Easy to use,Excellent,Its a very user friendly product.",Home&Kitchen,Kitchen&HomeAppliances
2079.0,3099.0,33.0,4.1,282.0,"Good!!,Came with a small scratch on the casing and box was not sealed,Heat fast, cut off once a while,Small sized griller which is not so bad,Size issues,Works fine. No issues, cord could have been longer,A must buy,Its good.",Home&Kitchen,Kitchen&HomeAppliances
999.0,1075.0,7.0,4.1,9275.0,"Excellent to Use, Adequate Cord length but Too Expensive compared with other & Hope for Durability.,Easy to handle, hassle free,Good,Nice product 👍,Good product,Overall good product,Product not working more than 6months. At that time 797 rs now 999 rs. Too much,Not Shock proof at all",Home&Kitchen,"Heating,Cooling&AirQuality"
3179.0,6999.0,55.0,4.0,743.0,"Ok but not for deep cleaning,Just ok. Trips frequently,It’s good product, however it’s getting heated up very fast.,It is very helpful,heat and stop after 10 minutes use,Good,Handy and good quality vacuum cleaner,Deep cleaning",Home&Kitchen,Kitchen&HomeAppliances
1049.0,2499.0,58.0,3.6,328.0,"Ok product but not for winter,Easy to use,There's no support for the product . You will not get the warranty.,👌👌👌,Value for money,Good,Good,Quality of the product is not as I expected.",Home&Kitchen,"Heating,Cooling&AirQuality"
3599.0,7290.0,51.0,3.9,942.0,"Good product but pipes/installation/plug not included,engineer charge 850/- he said company not provide instaltion bill,Good product,Its ok Good, not bad,Geyser is very Good,Genuine,Average,time saving",Home&Kitchen,"Heating,Cooling&AirQuality"
4799.0,5795.0,17.0,3.9,3815.0,"Sufficient for a Family,Makes superior coffee,almost par with those brewed in CCD,value for money,Nice,Doesn’t justify the Description,Good for the price,Unnecessary Buy,Delivery without Warranty Card",Home&Kitchen,Kitchen&HomeAppliances
1699.0,3398.0,50.0,3.8,7988.0,"Like it,Nice 👍 he,Iron worse grinder still usefull,Good,Nice work,Good for,Mixer is good. But package is very shabby. Wanted to gift it. But changed my mind,आवाज बहुत आती है बाकी मिक्सर accha hai",Home&Kitchen,Kitchen&HomeAppliances
